symbol	transPos	exonNumber	chrm	genomePos	SOC-2745-226696	SOC-2774-227362	SOC-5936-294158	SOC-6075-291944	SOC-6752-315581	SOC-7165-343100	SOC-7637-361542	SOC-7777-371281	SOC-8272-401299	SOC-11199-480891	SOC-849-206653	SOC-1255-501160	SOC-2427-221981	SOC-2674-224814	SOC-2742-225553	SOC-4808-260525	SOC-5439-266610	SOC-5606-277617	SOC-5653-277626	SOC-5691-278006
ACTB	431	3	chr7	5568808	921	6420	1560	5213	735	3126	1627	1904	848	737	949	1183	544	1126	1202	589	1134	807	1206	734
ACTB	430	3	chr7	5568809	908	6411	1517	5225	721	3217	1605	1890	812	698	940	1163	511	1073	1206	567	1065	797	1172	714
ACTB	429	3	chr7	5568810	899	6569	1480	5380	717	3242	1611	1895	783	678	940	1145	496	1067	1204	559	1050	797	1149	699
ACTB	428	3	chr7	5568811	901	6512	1451	5328	716	3319	1601	1890	764	668	939	1131	479	1050	1199	550	1031	792	1129	691
ACTB	427	3	chr7	5568812	898	6539	1450	5359	718	3366	1591	1889	749	652	934	1132	462	1040	1195	541	1009	785	1119	693
ACTB	426	3	chr7	5568813	905	6327	1455	5221	725	3418	1604	1909	756	654	937	1139	468	1053	1204	544	1008	787	1125	696
ACTB	425	3	chr7	5568814	925	6411	1489	5288	736	3537	1635	1955	780	675	955	1156	472	1073	1248	547	1029	803	1152	711
ACTB	424	3	chr7	5568815	924	6202	1504	5107	737	3590	1644	1964	781	677	956	1164	474	1079	1256	548	1032	800	1155	711
ACTB	423	3	chr7	5568816	940	6225	1523	5148	742	3618	1649	1998	780	678	969	1170	473	1078	1272	557	1037	809	1166	720
ACTB	422	3	chr7	5568817	940	6247	1511	5158	729	3638	1640	2002	763	665	964	1163	468	1065	1258	551	1023	790	1157	719
ACTB	421	3	chr7	5568818	954	6284	1536	5193	733	3687	1660	2019	769	671	969	1167	472	1068	1265	562	1027	793	1168	727
ACTB	420	3	chr7	5568819	958	6277	1540	5191	733	3732	1679	2024	772	675	977	1171	471	1071	1268	563	1028	794	1172	731
ACTB	419	3	chr7	5568820	945	5929	1511	4874	705	3739	1665	2013	749	655	978	1162	467	1037	1233	554	1001	780	1146	719
ACTB	418	3	chr7	5568821	932	5745	1495	4656	696	3786	1650	2009	716	645	974	1146	444	1012	1222	545	983	771	1123	714
ACTB	417	3	chr7	5568822	923	5517	1449	4482	691	3805	1610	1976	685	635	974	1111	413	983	1198	525	942	763	1078	702
ACTB	416	3	chr7	5568823	925	5523	1438	4486	692	3831	1601	1982	683	633	972	1102	401	974	1189	522	931	763	1070	701
ACTB	415	3	chr7	5568824	905	5534	1404	4519	677	3818	1572	1950	667	607	957	1063	381	946	1153	511	889	747	1049	672
ACTB	414	3	chr7	5568825	906	5556	1401	4545	677	3890	1584	1954	669	606	959	1061	382	949	1151	510	887	755	1051	678
ACTB	413	3	chr7	5568826	911	5547	1405	4551	678	3946	1595	1960	665	600	955	1062	384	944	1147	514	882	756	1048	668
ACTB	412	3	chr7	5568827	942	5557	1453	4555	712	4130	1661	2033	697	626	989	1097	403	966	1196	552	893	778	1072	697
ACTB	411	3	chr7	5568828	969	5260	1528	4232	749	4389	1730	2143	717	656	1045	1133	429	1021	1277	603	927	824	1116	734
ACTB	410	3	chr7	5568829	1013	4661	1632	3736	771	4698	1833	2258	728	690	1115	1160	450	1087	1316	639	958	846	1156	787
ACTB	409	3	chr7	5568830	1016	4607	1650	3673	766	4861	1884	2276	729	701	1132	1167	466	1097	1328	650	969	853	1159	791
ACTB	408	3	chr7	5568831	1032	4531	1677	3623	772	4970	1903	2295	728	704	1145	1177	477	1099	1325	659	959	854	1164	806
ACTB	407	3	chr7	5568832	1062	4604	1725	3672	807	5072	1925	2364	759	719	1176	1215	494	1132	1369	689	995	872	1208	835
ACTB	406	3	chr7	5568833	1080	4780	1751	3814	817	5148	1959	2382	763	720	1198	1221	519	1139	1381	719	1007	878	1220	841
ACTB	405	3	chr7	5568834	1111	5100	1775	4117	844	5194	1980	2414	778	731	1217	1245	530	1167	1413	745	1035	884	1228	860
ACTB	404	3	chr7	5568835	1114	5110	1789	4105	846	5244	1990	2430	781	730	1224	1251	536	1176	1416	751	1045	885	1236	863
ACTB	403	3	chr7	5568836	1123	5139	1808	4134	851	5306	2004	2454	782	737	1238	1258	539	1188	1429	758	1062	891	1242	871
ACTB	402	3	chr7	5568837	1127	5356	1811	4369	851	5316	2011	2462	782	740	1241	1258	540	1194	1436	765	1069	900	1247	875
ACTB	401	3	chr7	5568838	1135	5427	1820	4423	859	5332	2013	2469	790	753	1252	1265	544	1199	1439	771	1080	912	1255	882
ACTB	400	3	chr7	5568839	1148	5263	1843	4317	860	5367	2025	2484	794	762	1267	1279	549	1203	1440	773	1088	917	1249	891
ACTB	399	3	chr7	5568840	1152	5301	1852	4374	860	5381	2050	2492	798	765	1278	1285	551	1209	1451	772	1089	920	1251	893
ACTB	398	3	chr7	5568841	1157	5179	1847	4282	855	5372	2046	2487	796	765	1279	1281	550	1210	1452	772	1094	915	1245	892
ACTB	397	3	chr7	5568842	1176	5180	1890	4263	870	5382	2060	2509	809	780	1290	1291	556	1219	1465	781	1106	919	1264	908
ACTB	396	3	chr7	5568843	1177	5070	1887	4187	868	5317	2066	2506	808	775	1290	1289	558	1212	1459	784	1099	919	1256	902
ACTB	395	3	chr7	5568844	1135	5054	1837	4194	853	5103	2023	2440	781	757	1268	1233	556	1173	1402	768	1062	897	1235	875
ACTB	394	3	chr7	5568845	1125	4966	1827	4094	851	5076	2011	2421	779	757	1271	1228	557	1184	1406	774	1072	899	1248	871
ACTB	393	3	chr7	5568846	1085	5017	1741	4135	840	4663	1921	2324	762	734	1234	1200	547	1138	1362	764	1036	875	1224	839
ACTB	392	3	chr7	5568847	1070	4971	1693	4088	825	4529	1858	2269	747	732	1191	1170	537	1121	1347	747	1013	867	1193	812
ACTB	391	3	chr7	5568848	1078	4992	1713	4100	830	4540	1854	2265	756	740	1189	1169	538	1132	1356	749	1018	877	1195	813
ACTB	390	3	chr7	5568849	1061	4942	1701	4049	820	4490	1838	2206	744	727	1170	1146	539	1125	1339	739	1007	865	1185	806
ACTB	389	3	chr7	5568850	1079	4824	1723	3943	834	4580	1872	2236	762	738	1185	1154	544	1143	1361	745	1030	875	1203	829
ACTB	388	3	chr7	5568851	1025	4786	1656	3903	797	4503	1842	2103	729	715	1109	1071	531	1128	1293	726	981	839	1147	796
ACTB	387	3	chr7	5568852	1032	4761	1677	3884	807	4504	1860	2115	736	720	1114	1072	532	1147	1299	731	1006	839	1169	807
ACTB	386	3	chr7	5568853	1041	4483	1686	3589	818	4484	1871	2120	737	729	1111	1062	536	1156	1305	734	1021	847	1177	826
ACTB	385	3	chr7	5568854	1036	4426	1697	3566	818	4478	1875	2111	742	729	1106	1064	540	1158	1314	743	1026	844	1182	832
ACTB	384	3	chr7	5568855	1042	4357	1722	3509	830	4501	1897	2129	758	731	1114	1088	544	1179	1339	753	1052	850	1215	867
ACTB	383	3	chr7	5568856	1059	4341	1756	3514	846	4524	1931	2173	776	738	1147	1107	549	1204	1376	758	1072	859	1243	890
ACTB	382	3	chr7	5568857	1066	4391	1801	3535	859	4596	1965	2202	793	753	1161	1118	555	1231	1403	769	1095	871	1277	919
ACTB	381	3	chr7	5568858	1094	4859	1845	3881	893	4614	1970	2234	814	769	1171	1143	564	1261	1457	781	1143	889	1300	948
ACTB	380	3	chr7	5568859	1095	4978	1857	3952	905	4627	1968	2235	819	774	1162	1153	561	1278	1472	789	1157	893	1305	953
ACTB	379	3	chr7	5568860	1102	4968	1883	3969	920	4737	1975	2246	824	768	1167	1155	562	1246	1497	799	1167	899	1307	967
ACTB	378	3	chr7	5568861	1105	4967	1887	3970	921	4745	1979	2252	824	767	1169	1156	564	1253	1498	803	1169	901	1309	968
ACTB	377	3	chr7	5568862	1098	4881	1871	3897	916	4684	1951	2229	818	758	1168	1139	565	1252	1476	808	1158	886	1298	957
ACTB	376	3	chr7	5568863	1108	4720	1902	3762	932	4661	1958	2237	816	753	1167	1123	568	1259	1486	823	1179	889	1314	977
ACTB	375	3	chr7	5568864	1108	4690	1893	3722	932	4625	1951	2232	810	750	1166	1120	566	1260	1480	826	1175	885	1308	978
ACTB	374	3	chr7	5568865	1146	4534	1968	3574	978	4748	2000	2288	847	790	1201	1154	572	1327	1543	842	1251	914	1355	1019
ACTB	373	3	chr7	5568866	1139	4410	1956	3507	973	4708	1999	2262	842	785	1196	1132	578	1337	1531	843	1245	903	1358	1018
ACTB	372	3	chr7	5568867	1145	4370	1967	3470	980	4733	2012	2269	844	784	1198	1134	590	1345	1536	847	1252	902	1364	1022
ACTB	371	3	chr7	5568868	1146	4372	1974	3453	976	4724	2004	2268	842	785	1196	1135	594	1348	1540	847	1252	901	1367	1024
ACTB	370	3	chr7	5568869	1148	4363	1979	3460	985	4731	2002	2268	847	790	1187	1133	601	1357	1542	860	1256	902	1384	1029
ACTB	369	3	chr7	5568870	1144	4378	2001	3469	988	4775	2001	2247	846	791	1179	1127	600	1370	1554	859	1265	903	1390	1034
ACTB	368	3	chr7	5568871	1136	4281	1995	3387	988	4746	1986	2228	847	787	1170	1124	593	1368	1552	858	1264	901	1394	1033
ACTB	367	3	chr7	5568872	1122	4256	1965	3382	961	4675	1955	2178	837	782	1147	1094	587	1358	1532	855	1252	889	1378	1015
ACTB	366	3	chr7	5568873	1103	4275	1942	3389	946	4633	1939	2144	823	775	1133	1079	587	1345	1522	844	1245	886	1371	1004
ACTB	365	3	chr7	5568874	1096	4255	1930	3374	939	4565	1908	2090	820	770	1110	1071	578	1342	1503	838	1240	879	1361	998
ACTB	364	3	chr7	5568875	1105	4307	1961	3420	953	4558	1934	2105	832	788	1124	1080	587	1374	1525	848	1263	890	1386	1020
ACTB	363	3	chr7	5568876	1056	4247	1913	3394	914	4502	1851	2006	807	770	1070	1025	566	1332	1474	799	1224	844	1350	997
ACTB	362	3	chr7	5568877	1053	4188	1911	3370	917	4483	1838	1985	806	770	1053	1024	567	1342	1462	805	1224	839	1348	1002
ACTB	361	3	chr7	5568878	1048	4083	1916	3290	922	4478	1835	1972	811	772	1051	1020	564	1339	1463	805	1224	841	1355	998
ACTB	360	3	chr7	5568879	1044	4126	1907	3343	926	4460	1832	1951	810	771	1037	1021	562	1338	1469	807	1227	839	1356	1002
ACTB	359	3	chr7	5568880	1042	4082	1903	3301	924	4448	1827	1945	808	768	1037	1022	564	1335	1466	808	1226	839	1354	1001
ACTB	358	3	chr7	5568881	1027	4048	1899	3262	918	4398	1810	1923	803	760	1027	1008	558	1332	1449	806	1218	829	1344	996
ACTB	357	3	chr7	5568882	1027	3906	1902	3136	919	4396	1811	1917	803	766	1028	1005	559	1336	1452	808	1218	830	1344	995
ACTB	356	3	chr7	5568883	1017	3531	1894	2805	923	4309	1790	1895	805	767	1011	984	559	1348	1456	812	1228	838	1337	992
ACTB	355	3	chr7	5568884	987	3605	1875	2877	912	4227	1779	1867	799	760	1000	962	554	1333	1434	800	1207	826	1316	980
ACTB	354	3	chr7	5568885	961	3582	1861	2855	905	4190	1771	1855	793	756	990	953	550	1322	1429	797	1205	821	1314	973
ACTB	353	3	chr7	5568886	934	3365	1828	2638	889	4106	1739	1788	774	745	965	913	547	1289	1398	787	1188	794	1284	957
ACTB	352	3	chr7	5568887	924	3324	1806	2593	883	4040	1725	1769	768	739	955	905	535	1276	1388	771	1177	782	1271	939
ACTB	351	3	chr7	5568888	915	3487	1794	2722	876	4012	1717	1755	767	733	952	899	530	1268	1380	768	1167	776	1268	934
ACTB	350	3	chr7	5568889	911	3426	1786	2643	876	3949	1732	1740	756	726	935	892	536	1266	1347	787	1168	763	1267	927
ACTB	349	3	chr7	5568890	901	3516	1760	2731	871	3923	1708	1719	741	714	928	882	525	1243	1329	773	1142	746	1253	921
ACTB	348	3	chr7	5568891	910	3576	1803	2797	876	4032	1799	1761	777	737	961	901	545	1283	1350	804	1163	759	1276	947
ACTB	347	3	chr7	5568892	912	3639	1807	2828	872	4012	1813	1755	783	739	963	897	550	1298	1350	808	1172	762	1278	951
ACTB	346	3	chr7	5568893	908	3665	1800	2853	867	3978	1816	1747	773	738	964	891	548	1287	1343	814	1176	761	1278	953
ACTB	345	3	chr7	5568894	896	3642	1782	2816	863	3953	1828	1716	763	723	964	884	564	1292	1307	843	1171	748	1270	961
ACTB	344	3	chr7	5568895	913	3656	1792	2802	873	3964	1836	1727	767	732	974	887	578	1300	1311	861	1182	756	1280	977
ACTB	343	3	chr7	5568896	981	4111	1977	3157	945	4249	2003	1919	844	767	1061	986	669	1422	1425	1002	1337	852	1409	1085
ACTB	342	3	chr7	5568897	1001	4228	2022	3284	966	4301	2045	1960	880	784	1096	1027	691	1451	1459	1034	1380	889	1446	1128
ACTB	341	3	chr7	5568898	1010	4559	2036	3565	983	4278	2051	2018	894	796	1121	1056	706	1480	1494	1071	1411	913	1466	1147
ACTB	340	3	chr7	5568899	1013	4584	2056	3597	992	4280	2052	2044	902	798	1128	1067	716	1495	1503	1087	1429	924	1475	1159
ACTB	339	3	chr7	5568900	1010	4624	2051	3660	994	4267	2047	2050	904	799	1125	1062	713	1494	1504	1090	1430	928	1476	1158
ACTB	338	3	chr7	5568901	1005	4759	2041	3773	983	4213	2036	2043	908	796	1124	1053	715	1487	1499	1092	1429	922	1471	1152
ACTB	337	3	chr7	5568902	1004	4737	2033	3765	974	4158	2018	2032	908	792	1113	1054	724	1493	1488	1098	1424	908	1457	1144
ACTB	336	3	chr7	5568903	1016	4743	2063	3767	988	4146	2027	2065	923	813	1121	1075	741	1522	1519	1128	1452	926	1474	1161
ACTB	335	3	chr7	5568904	1052	4736	2163	3754	1021	4214	2091	2117	961	849	1152	1126	785	1576	1574	1155	1518	965	1523	1215
ACTB	334	3	chr7	5568905	1061	4815	2203	3805	1032	4175	2132	2132	980	856	1170	1140	796	1596	1586	1175	1548	974	1539	1241
ACTB	333	3	chr7	5568906	1062	4947	2231	3935	1046	4141	2159	2142	1001	868	1178	1154	821	1628	1609	1210	1571	989	1569	1261
ACTB	332	3	chr7	5568907	1044	4452	2224	3579	1014	4009	2124	2096	978	848	1164	1134	818	1620	1570	1193	1575	978	1561	1243
ACTB	331	3	chr7	5568908	1030	4217	2206	3407	971	3924	2110	2032	985	826	1128	1103	849	1576	1488	1165	1577	934	1548	1232
ACTB	330	3	chr7	5568909	972	4235	2078	3411	939	3623	2003	1912	963	781	1060	1062	824	1498	1436	1131	1533	900	1504	1184
ACTB	329	3	chr7	5568910	975	4240	2073	3425	944	3499	1962	1918	961	770	1056	1065	811	1503	1432	1118	1532	898	1497	1187
ACTB	328	3	chr7	5568911	972	4254	2077	3439	947	3446	1951	1911	958	772	1045	1074	800	1514	1422	1107	1545	903	1496	1181
ACTB	327	3	chr7	5568912	950	4288	2049	3475	918	3356	1941	1863	940	764	1021	1049	787	1483	1387	1093	1524	889	1456	1168
ACTB	326	3	chr7	5568913	940	4270	2042	3465	916	3293	1924	1870	936	769	1008	1055	763	1490	1384	1063	1521	889	1450	1171
ACTB	325	3	chr7	5568914	917	4477	2046	3658	892	3269	1937	1848	930	762	1001	1036	755	1475	1357	1055	1508	886	1451	1161
ACTB	324	3	chr7	5568915	920	4644	2051	3819	898	3241	1932	1838	929	763	1004	1037	765	1475	1364	1078	1509	891	1457	1172
ACTB	323	3	chr7	5568916	916	4657	2050	3829	899	3213	1932	1818	927	761	1001	1037	764	1469	1358	1075	1498	892	1461	1171
ACTB	322	3	chr7	5568917	920	4742	2060	3931	909	3223	1937	1822	931	768	1001	1043	776	1475	1360	1084	1503	899	1482	1171
ACTB	321	3	chr7	5568918	913	4742	2050	3923	902	3206	1945	1814	925	757	993	1038	777	1468	1350	1081	1490	886	1472	1168
ACTB	320	3	chr7	5568919	905	4752	2024	3919	899	3171	1933	1802	918	745	984	1025	776	1464	1342	1087	1483	874	1477	1161
ACTB	319	3	chr7	5568920	901	4840	2014	3977	901	3154	1909	1791	915	742	978	1019	777	1455	1332	1087	1487	875	1480	1159
ACTB	318	3	chr7	5568921	897	4825	2008	3976	908	3139	1906	1801	921	739	983	1024	781	1455	1331	1096	1483	878	1482	1155
ACTB	317	3	chr7	5568922	873	4854	1961	3977	892	3071	1883	1775	907	721	967	1012	775	1436	1309	1086	1461	867	1460	1137
ACTB	316	3	chr7	5568923	870	4827	1955	3966	895	3057	1877	1774	912	723	966	1012	773	1437	1309	1087	1461	871	1464	1136
ACTB	315	3	chr7	5568924	869	4811	1961	3941	892	3043	1880	1775	916	727	961	1011	776	1443	1312	1094	1463	873	1479	1139
ACTB	314	3	chr7	5568925	871	4828	1966	3943	895	2975	1895	1778	913	731	954	1015	779	1430	1308	1096	1469	878	1477	1141
ACTB	313	3	chr7	5568926	875	4986	1996	4065	905	2965	1917	1797	928	742	964	1021	793	1454	1331	1109	1500	896	1497	1156
ACTB	312	3	chr7	5568927	868	5034	1996	4102	908	2944	1926	1789	930	745	960	1017	799	1456	1334	1117	1501	904	1503	1159
ACTB	311	3	chr7	5568928	866	5097	2020	4127	915	2903	1943	1791	938	757	963	1028	818	1483	1344	1150	1528	927	1520	1173
ACTB	310	3	chr7	5568929	877	5177	2061	4191	934	2921	1972	1824	960	778	973	1051	852	1524	1373	1188	1562	950	1556	1204
ACTB	309	3	chr7	5568930	861	5270	2043	4229	923	2830	1945	1798	943	769	958	1038	855	1516	1359	1184	1543	944	1534	1191
ACTB	308	3	chr7	5568931	879	5221	2080	4185	934	2848	1980	1819	956	786	969	1058	914	1546	1383	1227	1578	968	1561	1208
ACTB	307	3	chr7	5568932	890	5353	2077	4266	932	2875	1983	1815	958	792	963	1066	939	1538	1395	1230	1564	971	1552	1205
ACTB	306	3	chr7	5568933	929	5363	2139	4309	968	3084	2085	1913	1006	809	1008	1130	1070	1570	1437	1311	1611	1007	1617	1232
ACTB	305	3	chr7	5568934	966	5937	2177	4809	989	3184	2152	1997	1034	819	1068	1162	1164	1597	1481	1358	1648	1033	1673	1252
ACTB	304	3	chr7	5568935	971	6018	2172	4876	983	3198	2164	1998	1022	824	1077	1142	1183	1598	1464	1377	1628	1034	1656	1224
ACTB	303	3	chr7	5568936	971	5952	2169	4835	980	3216	2174	1995	1022	824	1060	1133	1216	1598	1461	1404	1624	1033	1659	1214
ACTB	302	3	chr7	5568937	968	5783	2148	4707	972	3153	2145	1973	1024	823	1051	1128	1243	1594	1442	1427	1623	1035	1642	1194
ACTB	301	3	chr7	5568938	953	5830	2140	4730	952	3152	2155	1974	1024	818	1053	1110	1275	1578	1418	1446	1604	1037	1651	1184
ACTB	300	3	chr7	5568939	952	5834	2137	4738	946	3141	2167	1973	1030	818	1052	1103	1295	1581	1414	1464	1604	1047	1660	1188
ACTB	299	3	chr7	5568940	935	5754	2106	4670	940	3037	2172	1957	1043	816	1047	1088	1325	1578	1396	1528	1609	1054	1648	1168
ACTB	298	3	chr7	5568941	935	5801	2114	4741	941	3017	2175	1955	1054	821	1046	1086	1329	1580	1401	1537	1611	1061	1652	1174
ACTB	297	3	chr7	5568942	933	5871	2124	4799	945	3020	2188	1956	1058	825	1043	1088	1352	1582	1402	1557	1618	1061	1654	1175
ACTB	296	3	chr7	5568943	933	5728	2132	4701	956	3004	2228	1971	1091	849	1064	1111	1415	1619	1420	1647	1630	1099	1700	1197
ACTB	295	3	chr7	5568944	937	5700	2167	4679	957	3037	2301	1981	1111	864	1082	1116	1463	1634	1437	1685	1652	1108	1728	1223
ACTB	294	3	chr7	5568945	904	5273	2125	4347	918	2950	2307	1931	1093	835	1051	1092	1491	1588	1382	1706	1595	1085	1707	1202
ACTB	293	3	chr7	5568946	902	5159	2142	4209	926	2936	2325	1948	1108	852	1055	1097	1518	1593	1384	1722	1606	1099	1711	1209
ACTB	292	3	chr7	5568947	901	4850	2132	3932	921	2911	2324	1949	1117	855	1056	1095	1526	1594	1383	1736	1606	1104	1706	1208
ACTB	291	3	chr7	5568948	899	4773	2134	3880	924	2918	2330	1949	1120	858	1055	1093	1532	1596	1382	1756	1607	1106	1707	1206
ACTB	290	3	chr7	5568949	901	4716	2143	3821	918	2918	2347	1966	1120	856	1060	1103	1540	1598	1395	1764	1622	1115	1700	1213
ACTB	289	3	chr7	5568950	896	4522	2120	3670	914	2848	2339	1962	1115	849	1052	1101	1540	1583	1381	1764	1610	1109	1688	1206
ACTB	288	3	chr7	5568951	911	4555	2163	3689	938	2879	2360	2002	1129	865	1063	1111	1578	1607	1422	1818	1640	1132	1718	1225
ACTB	287	3	chr7	5568952	916	4682	2207	3807	944	2888	2367	2018	1149	868	1068	1126	1600	1632	1451	1848	1661	1146	1744	1235
ACTB	286	3	chr7	5568953	919	4671	2221	3794	946	2897	2383	2026	1148	869	1068	1134	1606	1642	1463	1852	1664	1146	1752	1244
ACTB	285	3	chr7	5568954	918	4635	2216	3784	946	2901	2387	2022	1149	869	1065	1135	1614	1633	1463	1853	1667	1147	1752	1248
ACTB	284	3	chr7	5568955	910	4482	2200	3654	939	2916	2373	2016	1146	861	1049	1130	1610	1616	1448	1854	1658	1139	1748	1238
ACTB	283	3	chr7	5568956	912	4515	2206	3676	944	2932	2379	2015	1150	857	1051	1130	1614	1620	1456	1863	1659	1141	1753	1240
ACTB	282	3	chr7	5568957	910	4505	2217	3667	936	2939	2396	2010	1150	857	1060	1128	1617	1612	1461	1862	1666	1147	1761	1246
ACTB	281	3	chr7	5568958	917	4492	2218	3671	936	2948	2407	2024	1158	863	1066	1128	1638	1620	1472	1869	1688	1148	1771	1254
ACTB	280	3	chr7	5568959	917	4638	2220	3802	935	2932	2401	2025	1158	869	1072	1123	1638	1617	1461	1868	1689	1154	1769	1249
ACTB	279	3	chr7	5568960	924	4752	2228	3871	941	2941	2413	2038	1162	875	1076	1126	1640	1630	1471	1874	1697	1159	1778	1254
ACTB	278	3	chr7	5568961	923	4773	2231	3875	940	2944	2413	2038	1164	876	1077	1125	1643	1635	1478	1873	1696	1158	1780	1253
ACTB	277	3	chr7	5568962	949	4893	2280	3981	964	2977	2448	2073	1179	886	1094	1145	1655	1677	1507	1899	1731	1174	1814	1279
ACTB	276	3	chr7	5568963	943	4676	2278	3780	955	2970	2444	2061	1181	883	1091	1133	1663	1664	1503	1907	1725	1166	1807	1280
ACTB	275	3	chr7	5568964	949	4533	2301	3652	962	2996	2451	2071	1181	883	1096	1147	1668	1671	1517	1914	1739	1172	1831	1284
ACTB	274	3	chr7	5568965	956	4526	2314	3667	971	3015	2456	2081	1189	893	1103	1159	1675	1678	1521	1918	1743	1174	1840	1292
ACTB	273	3	chr7	5568966	965	4456	2332	3585	982	3020	2482	2097	1195	902	1107	1165	1693	1688	1536	1936	1753	1183	1861	1295
ACTB	272	3	chr7	5568967	963	4430	2332	3578	984	3020	2477	2095	1194	901	1106	1165	1694	1686	1536	1936	1746	1182	1865	1298
ACTB	271	3	chr7	5568968	972	4418	2348	3630	996	3035	2478	2114	1199	910	1109	1177	1707	1699	1552	1950	1765	1188	1883	1311
ACTB	270	3	chr7	5568969	964	4331	2335	3568	987	3007	2440	2108	1199	912	1109	1172	1695	1696	1547	1926	1758	1179	1864	1304
ACTB	269	3	chr7	5568970	989	4393	2372	3607	1014	3032	2463	2126	1222	941	1122	1196	1713	1716	1593	1969	1792	1201	1927	1325
ACTB	268	3	chr7	5568971	975	4402	2333	3625	1002	2858	2365	2072	1185	916	1087	1171	1697	1677	1569	1941	1777	1184	1904	1298
ACTB	267	3	chr7	5568972	965	4470	2316	3667	1004	2834	2345	2063	1181	918	1080	1166	1693	1661	1569	1934	1770	1178	1901	1291
ACTB	266	3	chr7	5568973	964	4462	2331	3652	1010	2822	2344	2054	1189	923	1073	1167	1693	1670	1572	1945	1771	1181	1905	1294
ACTB	265	3	chr7	5568974	957	4483	2316	3653	1002	2733	2313	2037	1176	920	1055	1156	1675	1647	1568	1919	1755	1180	1890	1274
ACTB	264	3	chr7	5568975	938	4328	2293	3509	989	2668	2292	2014	1169	909	1046	1144	1662	1636	1555	1900	1740	1169	1874	1255
ACTB	263	3	chr7	5568976	855	4306	2093	3512	908	2362	2118	1784	1092	878	944	1034	1576	1514	1429	1760	1585	1065	1740	1141
ACTB	262	3	chr7	5568977	830	4199	2041	3437	884	2289	2067	1728	1052	862	906	988	1553	1477	1389	1725	1537	1025	1703	1097
ACTB	261	3	chr7	5568978	807	4168	2005	3428	859	2261	2050	1650	1033	846	873	959	1536	1444	1353	1684	1501	994	1671	1072
ACTB	260	3	chr7	5568979	799	4058	1978	3392	854	2218	2026	1621	1020	836	857	944	1529	1425	1340	1669	1479	981	1655	1055
ACTB	259	3	chr7	5568980	800	4111	1993	3450	857	2220	2029	1615	1025	841	856	945	1540	1426	1343	1666	1481	982	1663	1060
ACTB	258	3	chr7	5568981	803	3978	1994	3372	857	2217	2029	1602	1021	846	852	946	1538	1429	1347	1667	1486	979	1674	1063
ACTB	257	3	chr7	5568982	795	3945	1983	3285	854	2214	2022	1596	1010	848	845	932	1529	1418	1343	1660	1478	971	1674	1062
ACTB	256	3	chr7	5568983	778	3379	1951	2799	838	2197	2009	1555	1000	827	833	906	1511	1393	1311	1639	1451	948	1661	1045
ACTB	255	3	chr7	5568984	744	3350	1854	2771	805	2125	1947	1508	966	798	805	857	1471	1341	1260	1612	1389	911	1616	994
ACTB	254	3	chr7	5568985	733	3326	1813	2753	795	2088	1898	1484	950	790	785	838	1454	1318	1244	1595	1359	895	1600	962
ACTB	253	3	chr7	5568986	730	3389	1786	2793	791	2076	1859	1471	930	790	773	823	1428	1295	1225	1555	1352	887	1576	948
ACTB	252	3	chr7	5568987	715	3331	1741	2764	788	2025	1832	1442	914	784	751	810	1412	1281	1213	1537	1326	868	1559	936
ACTB	251	3	chr7	5568988	688	3231	1652	2675	767	1846	1762	1384	879	758	725	782	1351	1244	1189	1509	1269	848	1511	909
